zip_code,violations,current_demerits,inspection_demerits,inspection_grade,current_score,inspection_score,rating,review_count,accepts_insurance,ages_allowed,alcohol,ambience,byob,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,byappointmentonly,caters,coat_check,corkage,dietary_restrictions,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,hair_specializes_in,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_counter_service,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,gender_neutral_restrooms,good_for,good_for_working,has_gluten_free_options,has_pool_table,liked_by_vegans,liked_by_vegetarians,offers_military_discount,waiter_service
89119,43,73,116,A,95.0,91.36363636,4.5,3,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,-1,-1,0,0,-1,0,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89110,56,33,130,C,95.0,79.54545455,3.5,11,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89113,67,47,143,A,95.0,91.42857143,4.5,1146,-1,-1,0,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,-1,1,-1,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,0,0,1,3,1,-1,-1,1,1,-1,-1
89128,16,24,36,A,95.0,95.0,4.5,99,-1,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,-1,0,1,1,0,-1,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1
89104,90,62,170,B,95.0,87.89473684,2.5,40,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,0,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89107,85,5,195,B,95.0,83.88888889,3.0,88,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,0,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,-1,0,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
89120,47,107,99,B,95.0,85.41666667,3.0,54,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,3,-1,-1,-1,-1,-1,-1,-1
89129,72,57,166,A,95.0,92.5,3.0,141,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,0,1,1,-1,-1,1,0,-1,-1,2,-1,-1,-1,-1,1,-1,1
89102,89,63,220,B,95.0,87.38095238,4.0,341,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89115,34,36,99,B,95.0,86.25,4.5,4,-1,-1,2,0,-1,-1,-1,0,-1,1,1,-1,1,0,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,2,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
89147,38,0,92,A,95.0,91.66666667,3.5,183,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,1,1,-1,1,1,-1,0,-1,3,-1,-1,-1,-1,-1,1,1
89178,23,45,47,A,95.0,94.09090909,3.5,108,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,1,1,1,0,0,1,-1,0,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89106,33,101,83,A,95.0,94.16666667,2.5,38,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,1,-1,1,0,-1,-1,0,-1,2,-1,0,0,-1,0,0,1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89106,33,101,83,A,95.0,94.16666667,3.5,56,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,0,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89121,89,0,149,B,95.0,83.75,4.0,31,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89131,12,0,16,A,95.0,95.0,2.5,3,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89121,22,36,42,A,95.0,92.5,4.0,34,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89117,48,8,115,A,95.0,91.92307692,4.5,277,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,1,1,0,1,-1,2,-1,-1,-1,-1,1,-1,1
89129,28,0,49,A,95.0,95.0,2.5,32,-1,-1,0,0,-1,-1,-1,1,0,1,0,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89129,28,0,49,A,95.0,95.0,2.5,18,-1,-1,0,0,-1,-1,-1,0,0,1,1,-1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89129,28,0,49,A,95.0,95.0,2.0,20,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89129,28,0,49,A,95.0,95.0,2.5,12,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89129,28,0,49,A,95.0,95.0,2.5,25,-1,-1,0,0,-1,-1,3,0,0,1,0,-1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
89121,11,2,24,A,95.0,90.0,4.5,3,-1,-1,0,1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89123,167,279,403,B,95.0,87.0,3.5,126,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,0,-1,2,-1,-1,-1,1,1,-1,-1
89156,19,30,31,A,95.0,95.0,4.0,5,-1,-1,0,0,-1,-1,-1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,-1,1,1,-1,0,-1,0,-1,-1,1,1,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,38,81,81,A,95.0,92.77777778,3.0,100,-1,-1,0,0,-1,1,-1,0,-1,1,1,-1,0,-1,0,-1,-1,0,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
89123,84,126,185,B,95.0,89.28571429,3.5,69,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,89,12,235,B,95.0,85.25,2.5,325,-1,-1,0,1,-1,-1,-1,1,0,1,2,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,0,-1,1,0,-1,1,1,2,1,1,1,-1,1,1,0,0,-1,3,-1,-1,-1,-1,1,-1,-1
89118,42,3,72,A,95.0,93.66666667,4.5,148,-1,-1,2,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,-1,1,1,1,-1,1,-1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1
89104,67,72,113,B,95.0,83.75,3.5,5,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89149,22,0,52,A,95.0,95.0,3.0,234,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,0,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,0,-1,-1,5,-1,-1,-1,-1,1,-1,1
89101,45,66,95,A,95.0,92.27272727,3.0,211,-1,2,2,1,-1,-1,3,1,0,1,1,-1,0,0,-1,-1,0,-1,1,0,-1,-1,1,0,1,3,-1,1,0,-1,0,1,2,0,-1,0,1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
89103,27,0,57,A,95.0,95.0,4.0,129,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89103,180,198,466,B,95.0,86.07142857,3.5,519,-1,-1,1,1,-1,2,-1,0,-1,1,1,-1,0,-1,1,-1,0,-1,-1,1,2,-1,-1,0,-1,1,0,0,0,-1,0,1,2,1,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,-1,1,-1,-1
89102,25,48,59,A,95.0,93.88888889,4.5,8,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,-1,0,-1,1,0,-1,1,1,1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89113,10,15,19,A,95.0,95.0,3.0,65,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89146,99,73,202,A,94.375,90.0,4.0,256,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,-1
89145,41,6,94,A,95.0,93.18181818,4.0,832,-1,-1,0,2,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,0,-1,-1,2,1,-1,-1,-1,1,-1,0
89101,19,24,44,B,95.0,88.33333333,3.0,33,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,0,-1,-1,-1,-1,0,1,0,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,33,33,72,A,95.0,95.0,4.0,209,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,2,-1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
89147,59,0,152,A,95.0,90.625,4.0,150,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
89102,120,106,253,B,95.0,89.5,3.5,669,-1,-1,1,1,0,1,-1,0,-1,1,1,-1,0,-1,0,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,0,-1,1,0,0,0,-1,3,-1,-1,-1,-1,1,-1,1
89148,40,51,58,A,95.0,95.0,3.5,163,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,0,2,0,0,1,-1,1,0,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89106,23,45,53,A,95.0,91.0,3.5,5,-1,-1,2,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,7,20,34,A,95.0,92.5,2.5,69,-1,-1,2,1,-1,-1,3,1,-1,1,3,-1,0,0,-1,-1,-1,-1,1,0,1,-1,1,1,2,1,-1,1,0,-1,0,1,3,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89104,1,0,0,A,95.0,95.0,5.0,4,-1,-1,2,2,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,-1,1,-1,-1,0,0,-1,-1,2,-1,-1,-1,1,1,-1,1
89123,4,9,7,A,95.0,95.0,4.5,205,-1,-1,0,-1,-1,-1,-1,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
89147,57,84,124,A,95.0,92.5,3.0,99,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,1,-1,1,2,-1,-1,-1,-1,1,-1,-1
89123,2,0,1,A,95.0,95.0,4.0,19,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89135,45,47,85,A,95.0,93.33333333,3.0,100,-1,-1,0,-1,-1,-1,-1,1,0,1,1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1
89117,28,40,51,A,95.0,95.0,4.0,85,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
89139,55,36,105,A,95.0,90.83333333,3.5,280,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,3,-1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,1,1,-1,1,1,0,-1,-1,3,-1,1,-1,1,1,-1,-1
89103,35,108,80,B,95.0,84.58333333,3.5,22,-1,-1,0,-1,-1,-1,-1,0,-1,1,2,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,0,2,0,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89130,21,0,24,A,95.0,92.5,4.0,12,-1,-1,2,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89145,52,134,129,A,95.0,92.33333333,3.0,42,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89103,53,42,121,A,95.0,91.66666667,3.5,96,-1,-1,2,1,0,1,-1,0,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,1,3,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
89103,42,3,68,A,95.0,94.09090909,3.5,10,-1,-1,2,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89169,51,60,89,A,95.0,92.5,4.5,86,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,1,-1,0,0,-1,0,1,1,1,-1,1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,34,36,89,A,95.0,92.5,4.0,202,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,0,0,2,1,0,1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
89135,7,21,15,A,95.0,95.0,3.5,320,-1,-1,0,1,-1,-1,-1,1,0,1,1,0,0,-1,-1,-1,0,-1,-1,1,0,-1,-1,0,-1,1,-1,0,0,-1,0,0,1,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,-1,1,1,-1,-1
89135,23,6,20,A,95.0,95.0,4.5,32,-1,-1,1,-1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,83,153,192,A,95.0,91.0,3.0,71,-1,-1,0,1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,1,0,-1,1,1,1,0,0,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89117,7,32,24,A,85.0,90.0,2.0,9,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,1,0,2,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89115,54,96,120,A,95.0,91.66666667,4.5,26,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89128,90,142,228,B,95.0,85.71428571,3.5,111,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,0,-1,2,-1,-1,-1,-1,-1,-1,1
89122,58,117,119,A,95.0,92.69230769,3.5,93,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,0,2,0,0,1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89117,55,82,144,A,95.0,91.92307692,4.0,688,-1,-1,0,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,-1,0,-1,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,1,0,1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
89146,103,6,256,B,95.0,83.33333333,3.5,503,-1,-1,2,1,0,1,-1,1,-1,1,1,-1,0,-1,0,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,1,1,1,-1,0,0,0,1,-1,2,-1,-1,-1,-1,1,-1,1
89102,30,245,94,B,75.0,89.28571429,4.0,342,-1,-1,2,1,-1,-1,-1,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,1,-1,1,-1,1,1,1,0,-1,-1,1,-1,-1,-1,1,-1,-1
89146,98,60,231,B,95.0,86.90476190000003,4.0,2499,-1,-1,1,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,0,1,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,1,-1,-1
89122,55,99,100,A,95.0,92.27272727,4.5,22,-1,-1,1,0,-1,-1,-1,0,0,0,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89115,76,132,147,A,94.41176471,92.05882353,3.5,24,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89149,33,0,39,A,95.0,94.09090909,4.0,526,-1,-1,1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,1,1,-1,1
89103,93,338,199,B,77.5,88.75,3.5,320,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,0,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89145,117,128,267,B,95.0,89.54545455,3.5,115,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,-1,0,0,-1,1,2,-1,-1,-1,-1,-1,-1,-1
89147,61,113,112,A,95.0,91.92307692,3.5,314,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,-1,0,-1,-1,1,2,-1,1,0,-1,1,-1,1,0,-1,0,1,2,0,0,1,-1,1,0,0,0,-1,2,-1,1,-1,1,1,-1,0
89139,13,10,24,A,95.0,90.0,3.5,150,-1,-1,1,1,-1,-1,-1,1,0,0,1,-1,1,-1,-1,1,-1,-1,1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1
89121,65,115,166,A,95.0,90.38461538,4.5,765,-1,-1,2,1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,1,0,1,2,1,1,1,-1,1,1,0,0,-1,1,-1,-1,-1,-1,1,-1,1
89130,9,40,34,A,95.0,93.0,3.0,7,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89123,5,9,11,A,95.0,95.0,4.5,16,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,3,-1,1,-1,-1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
